frame_id,force,position,velocity,energy,file_id,file,timestep,displacement,directory,charge density at t=-4.00,charge density at t=-3.00,charge density at t=-2.00,charge density at t=-1.00,charge density at t=-0.50,charge density at t=0.00,charge density at t=0.50,charge density at t=1.00,charge density at t=2.00,AGNI projected eta=8.00e-01,AGNI projected eta=1.23e+00,AGNI projected eta=1.88e+00,AGNI projected eta=2.89e+00,AGNI projected eta=4.43e+00,AGNI projected eta=6.80e+00,AGNI projected eta=1.04e+01,AGNI projected eta=1.60e+01,ion-ion repulsion,velocity_mag,force_fit
2224,0.26022699322015014,[12.55278195 15.39963509 -3.02766648],[0.31060968 0.31962629 0.22157488],-856.21912345,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2224,16.050693245758513,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.406603165643615,-3.5168423946434393,-3.5861348708922756,-3.5705099470587185,-3.518732736581057,-3.436986050895114,-3.332059423921069,-3.212375424896574,-2.9617999963583848,-7.106446747220782e-05,-0.013271620205826427,-0.09751666970373703,-0.19708242095510106,-0.20916152397961826,-0.17440173356451763,-0.16192964284696762,-0.15280671061419335,1.7842377174897224,0.4977296113512646,0.26930013
2225,0.2612754641362093,[12.55727616 15.40425975 -3.02446051],[0.31060897 0.3196243  0.22157415],-856.2172132,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2225,16.057894880939298,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4083525008044666,-3.5182160452373403,-3.5866856412293155,-3.5696596840423127,-3.5165447984577414,-3.434103809826941,-3.328672240550943,-3.2087516569562573,-2.9581611092703466,-7.395266540958351e-05,-0.013523912473149375,-0.09880897950673483,-0.19912780292370558,-0.21117661017674197,-0.17613015217923828,-0.16355376083921724,-0.15434836855788395,1.8061728552899265,0.4977275653840898,0.27060673
2226,0.26232021281755147,[12.56177035 15.40888438 -3.02125456],[0.31060826 0.31962228 0.22157342],-856.2152954,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2226,16.065096475474274,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.410073322542868,-3.5195954991563574,-3.587238021974692,-3.5688035034969343,-3.5143517144290284,-3.4312187025340632,-3.3252833045655166,-3.2051253634081847,-2.9545076991492922,-7.694345018560423e-05,-0.013778241099961222,-0.1000981580922192,-0.20116478181601166,-0.21318287864132518,-0.1778513921456435,-0.1651711685392104,-0.15588339137279353,1.8279839565103781,0.497725500153571,0.27189788
2227,0.26336141494321386,[12.56626454 15.41350898 -3.01804862],[0.31060755 0.31962026 0.22157268],-856.21337006,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2227,16.0722980462824,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.411768638811818,-3.5209808465227272,-3.5877919073528286,-3.5674385420995356,-3.5121533611091835,-3.428330584236553,-3.321892477890969,-3.201496393765587,-2.9508398112765484,-8.00398959393354e-05,-0.014034611896938595,-0.10138410425049002,-0.2031932094672844,-0.21518019292548626,-0.17956533521153503,-0.166781749862175,-0.15741165477260438,1.8497672729972154,0.4977234304730414,0.27319485
2228,0.2643992141964875,[12.57075871 15.41813355 -3.01484269],[0.31060684 0.31961822 0.22157195],-856.21143721,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2228,16.07949958088609,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.413467427816946,-3.522371986149082,-3.5883470513209286,-3.5660505636660207,-3.509949570067863,-3.4254392980733366,-3.318499637992427,-3.19786463326129,-2.9471575348513976,-8.32451322937995e-05,-0.014293028482927156,-0.1026667006073725,-0.20521289673930052,-0.21716837166768918,-0.18127182621786017,-0.16838535485329065,-0.15893300323647672,1.871521347451738,0.4977213524026837,0.27448413
2229,0.265433799033649,[12.57525288 15.42275809 -3.01163677],[0.31060614 0.31961616 0.22157122],-856.20949687,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2229,16.086701091762947,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4151698683114,-3.5237689195802675,-3.5889032819800635,-3.5646559519731347,-3.5077402017607664,-3.422544702238888,-3.315112741000661,-3.1942299650083816,-2.9434609571600974,-8.6562353881574e-05,-0.014553494035600129,-0.1039458353208061,-0.2072236713601316,-0.21914725208238764,-0.18297072511954485,-0.16998184735417535,-0.16044729387698242,1.8932448370122306,0.4977192677314528,0.27576584
2230,0.2664653486793201,[12.57974703 15.4273826  -3.00843087],[0.31060543 0.31961409 0.22157048],-856.20754907,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2230,16.093902561994007,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.416876204573223,-3.5251716944448312,-3.5894604497476674,-3.5632545508775095,-3.505525111170852,-3.4196466432006365,-3.3117425954970887,-3.190592254708106,-2.9397501539849697,-8.999482103328039e-05,-0.014816011476753054,-0.1052214013634202,-0.20922537434401106,-0.22111668600695156,-0.18466190380883482,-0.17157110216317142,-0.16195439400891679,1.9149364939499325,0.49771716594813503,0.27704158
2231,0.26749408033246636,[12.58424118 15.43200708 -3.00522497],[0.31060473 0.31961201 0.22156974],-856.20559382,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2231,16.101104012939643,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.418586559927422,-3.526580269763259,-3.590018359801943,-3.5618461985565513,-3.5033041615845244,-3.4167449844961535,-3.3083701752149772,-3.1869513860584924,-2.9360863383270175,-9.354585528684837e-05,-0.015080582076466259,-0.10649328380658235,-0.2112178285604239,-0.22307650542870766,-0.18634521777724208,-0.1731529789582774,-0.16345415686280973,1.9365949086139302,0.4977150639856911,0.27831227
2232,0.2685202642848028,[12.58873531 15.43663153 -3.00201908],[0.31060404 0.31960992 0.22156901],-856.20363115,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2232,16.108305427680886,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.420301064383672,-3.527994598859116,-3.5905768020529236,-3.560430715794295,-3.50107720031025,-3.413839576567734,-3.304995324733672,-3.1833072384361634,-2.932473161287729,-9.721883940712497e-05,-0.015347206230253712,-0.10776136701530219,-0.21320085615319267,-0.22502654160018545,-0.18802052219447649,-0.17472734539773263,-0.16494646849416084,1.9582186528460819,0.49771296629594464,0.27957743
2233,0.26954415155032385,[12.59322944 15.44125595 -2.9988132 ],[0.31060334 0.31960781 0.22156827],-856.20166108,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2233,16.11550681869535,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.422019970523289,-3.5294147354310903,-3.590860125139492,-3.5590079552993745,-3.4988440957144697,-3.410930285303859,-3.301617903326888,-3.179659708537591,-2.928848656031877,-0.00010101722237378806,-0.015615883825539913,-0.10902554022081748,-0.2151742941789396,-0.22696664218255316,-0.18968768791666318,-0.17629413827713072,-0.16643144714081692,1.9798063979931368,0.4977108450726632,0.2808422
2234,0.2705660454109321,[12.59772355 15.44588034 -2.99560734],[0.31060265 0.31960568 0.22156753],-856.19968361,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2234,16.12270816906404,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4237433641617283,-3.5308405957219597,-3.5909647481801756,-3.557577731006658,-3.496604694573597,-3.4080169652970316,-3.298237762887612,-3.1760086837084676,-2.9252129083597445,-0.00010494451038844115,-0.015886612984113396,-0.11028568285251202,-0.21713795550725223,-0.22889662835286284,-0.19134656181468693,-0.1778532220061674,-0.16790899049814972,2.001356609820376,0.4977087172489405,0.28210345
2235,0.27158625590143237,[12.60221766 15.4505047  -2.99240148],[0.31060195 0.31960354 0.22156679],-856.19769876,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2235,16.12990950014737,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4254715133208444,-3.5322722520812864,-3.5910683599345194,-3.5561399171268793,-3.4943588798432152,-3.405099487418647,-3.294854756516781,-3.172354041791855,-2.9215659865762507,-0.0001090042826393402,-0.016159392181377512,-0.11154168736995887,-0.219091688578344,-0.23081636034139666,-0.19299702219448944,-0.17940447795515568,-0.16937897564087798,2.02286802046924,0.4977065767651039,0.28335628
2236,0.2726050848317811,[12.60671175 15.45512903 -2.98919564],[0.31060126 0.31960139 0.22156605],-856.19570655,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2236,16.137110790584938,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.427204523447186,-3.533709632481544,-3.5911707156170682,-3.554694330172137,-3.4921065007398338,-3.4021777096550285,-3.2914687415393815,-3.1687078908472013,-2.917907986908998,-0.00011320016930228175,-0.016434217544087346,-0.1127934318660189,-0.2210353061637747,-0.23272565928733221,-0.1946389173082565,-0.18094780892959036,-0.17084144960467038,2.0443390618227193,0.49770443610251475,0.28460073
2237,0.27362284841599765,[12.61120584 15.45975333 -2.9859898 ],[0.31060058 0.31959922 0.2215653 ],-856.19370698,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2237,16.14431206173718,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4289425939428657,-3.535152747473613,-3.5912716291703273,-3.5532408206754242,-3.4898474302313476,-3.399251506489331,-3.288079587331879,-3.16506024016305,-2.9142390107355713,-0.00011753586890746843,-0.016711084728993898,-0.11404079976032297,-0.2229686374425279,-0.23462436445151916,-0.19627210924533672,-0.18248310930779324,-0.17229638670380473,2.06576827623245,0.4977022843880012,0.28583708
2238,0.2746398135919806,[12.61569991 15.46437759 -2.98278398],[0.3105999  0.31959704 0.22156456],-856.19170005,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2238,16.15151328581319,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.430685885765146,-3.5366015732479803,-3.5913708983438495,-3.551779235364816,-3.4875815397294243,-3.3963207495521752,-3.284682218892344,-3.1614103499876984,-2.910559131857479,-0.0001220151303996679,-0.0169899879686463,-0.11528367226299929,-0.2248915091517239,-0.23651231285097096,-0.19789645679783463,-0.18401024125134577,-0.17374364220282634,2.0871541613590336,0.49770013070599567,0.28706375
2239,0.2756562604853224,[12.62019398 15.46900182 -2.97957817],[0.31059921 0.31959484 0.22156382],-856.18968578,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2239,16.15871448616249,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4324346125732004,-3.5379622987798935,-3.5914683349556533,-3.5503094192520566,-3.485308695708952,-3.3933853068326076,-3.2812807726992155,-3.1577581124723855,-2.9072866255804324,-0.0001266417830352841,-0.017270921500488298,-0.11652193451336355,-0.22680375514722392,-0.23838934843822382,-0.19951182464214806,-0.18552907240591548,-0.1751830764781587,2.1084952766324023,0.49769795794260807,0.28830916
2240,0.27667242861489794,[12.62468803 15.47362603 -2.97637237],[0.31059854 0.31959263 0.22156308],-856.18766416,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2240,16.165915656737962,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4341888903782456,-3.5390498295295374,-3.5915637010950183,-3.5488311952722813,-3.483028750665773,-3.3904341651037675,-3.2778777834410975,-3.15410828710374,-2.904188168560663,-0.0001314197137326371,-0.017553878094637737,-0.11775546577442773,-0.22870519488561658,-0.24025529933060175,-0.20111806440674715,-0.1870394584407752,-0.1766145388870529,2.129790053318681,0.4976957912415323,0.28956676
2241,0.277688554462845,[12.62918208 15.4782502  -2.97316658],[0.31059786 0.3195904  0.22156233],-856.1856352,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2241,16.173116797156265,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4359489947240176,-3.5401411391047928,-3.591656853403234,-3.5473444457430134,-3.48074160535352,-3.3874640127873077,-3.2744731306494486,-3.150458450210795,-2.9010665568190177,-0.000136352845903646,-0.01783884848743428,-0.11898414686652982,-0.23059566346892102,-0.24211001240337948,-0.20271504245473249,-0.1885412682164741,-0.1780378906041918,2.1510369829653864,0.4976936010074557,0.29082325
2242,0.27870486542811934,[12.63367611 15.48287433 -2.9699608 ],[0.31059719 0.31958816 0.22156159],-856.18359889,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2242,16.18031789493982,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4377150264947725,-3.5412361423969574,-3.5917475552375953,-3.545849932527769,-3.478440427412486,-3.3844915494467673,-3.2710666642938446,-3.146804978155429,-2.8979219494761232,-0.00014144517470805585,-0.018125822757803476,-0.12020785412974533,-0.23247497937357015,-0.24395331531296588,-0.20430260988658233,-0.19003436212762587,-0.1794530016720115,2.172234438058194,0.4976914150469242,0.2920731
2243,0.2797215824378819,[12.63817014 15.48749844 -2.96675503],[0.31059652 0.3195859  0.22156084],-856.18155523,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2243,16.187518975427178,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4394872164200976,-3.54233484422564,-3.591835613948932,-3.544353230979298,-3.4760899128183897,-3.381516620487502,-3.2676582347000664,-3.1431477645521158,-2.8947545433302153,-0.000146700776438517,-0.018414791379211537,-0.12142647188531196,-0.23434297804462056,-0.24578505336049872,-0.20588063255983263,-0.19151861544443127,-0.18085975966632137,2.1933809328283345,0.4976892117942943,0.29331562
2244,0.2807389816539193,[12.64266415 15.49212251 -2.96354927],[0.31059586 0.31958363 0.2215601 ],-856.17950422,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2244,16.194720013279817,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4412657032710188,-3.5434371936645856,-3.591920822295986,-3.542849679623381,-3.47373516005473,-3.3785390994440165,-3.264247713172528,-3.139486711180587,-2.8915645072681175,-0.00015212374250945265,-0.018705741258965437,-0.1226398730608608,-0.23619947865471483,-0.247605056022995,-0.2074489622927578,-0.192993883603648,-0.1822580133044172,2.214474779031217,0.49768701281541045,0.29455188
2245,0.2817573093996366,[12.64715816 15.49674655 -2.96034352],[0.31059519 0.31958134 0.22155935],-856.17744586,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2245,16.201921027405827,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4430507504688546,-3.5445090752100405,-3.5920030078180853,-3.541273741185338,-3.4713760316671602,-3.3755588449370575,-3.260834962308148,-3.135847786001471,-2.888352043883777,-0.00015771825353076842,-0.018998660256527276,-0.12384794055024363,-0.23804431926011743,-0.24941317199547638,-0.20900746707991305,-0.19446003707503806,-0.18364762534948892,2.2355144600403922,0.4976847903038169,0.29578662
2246,0.2827768749192327,[12.65165216 15.50137056 -2.95713778],[0.31059454 0.31957903 0.22155861],-856.17538013,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2246,16.209122011566414,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.444672475120482,-3.545570377476858,-3.5920819109108804,-3.539683048965386,-3.469012383583223,-3.37257571829454,-3.2574198485437393,-3.132259588390601,-2.885117324322626,-0.0001634885254779947,-0.019293533370462284,-0.1250505436935741,-0.239877308522774,-0.25120921845966715,-0.2105559887255448,-0.19591692214467338,-0.18502843609362202,2.256498187608178,0.49768257188561926,0.2970267
2247,0.2837980032892939,[12.65614615 15.50599453 -2.95393206],[0.31059388 0.31957671 0.22155786],-856.17330702,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2247,16.21632295488968,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4462766266676366,-3.54663599651342,-3.5921574065692874,-3.5380881880582207,-3.4666441031450974,-3.3695895947493053,-3.254002243233144,-3.128665219970346,-2.8818605461847144,-0.00016943882931412125,-0.019590345723949777,-0.12624756596133802,-0.24169829357160888,-0.25299305484055556,-0.21209440357847012,-0.1973644167621522,-0.18640031508255778,2.277424456812291,0.49768033635623793,0.29826203
2248,0.2848210153016908,[12.66064012 15.51061847 -2.95072634],[0.31059323 0.31957438 0.22155711],-856.17122653,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2248,16.223523866450197,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.447881127653138,-3.547705790261773,-3.5922292567233276,-3.5364889674564535,-3.4642710448726755,-3.366600330393356,-3.2505568757529506,-3.1250645735578555,-2.878581876525683,-0.0001755735034474796,-0.019889081085706313,-0.12743888150122007,-0.2435070951828839,-0.25476451105813025,-0.21362256390772172,-0.1988023768490899,-0.18776311158843123,2.2982915546561316,0.497678100649174,0.2994878
2249,0.28584623180141805,[12.66513409 15.51524237 -2.94752064],[0.31059258 0.31957202 0.22155637],-856.16913863,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2249,16.230724743412235,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4494861782636956,-3.5487796376203784,-3.5922615859015266,-3.5348852134245345,-3.4618930852479126,-3.3636078096038218,-3.246951786609666,-3.1214575829450864,-2.8752815248981327,-0.00018189690362044292,-0.020189720385059243,-0.128624358317348,-0.24530352790885762,-0.2565234114163076,-0.21514031682498777,-0.20023065332735152,-0.18911666998169738,2.319097658089647,0.497675850132909,0.300687
2250,0.2868739519445636,[12.66962805 15.51986624 -2.94431494],[0.31059194 0.31956966 0.22155562],-856.16704332,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2250,16.237925594850378,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.45109212595758,-3.549857536476874,-3.5922158201699537,-3.5332767770169933,-3.4595100994827446,-3.3606118920768058,-3.2433456391216704,-3.117844125858001,-2.8719596528034055,-0.0001884134788557861,-0.020492246371032672,-0.1298038808639603,-0.2470874400261632,-0.25826961559957423,-0.21664753896535693,-0.20164912447997632,-0.19046086024435563,2.339841243011978,0.4976736014086578,0.30188316
2251,0.2879044440936893,[12.674122   15.52449008 -2.94110926],[0.3105913  0.31956727 0.22155487],-856.16494056,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2251,16.245126411881692,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4526991298213034,-3.5509393215463536,-3.592168230370357,-3.531663459972926,-3.457121946060586,-3.357612451178967,-3.2397382944729345,-3.1142241375252815,-2.8686164753910246,-0.0001951276905058519,-0.020796637949307032,-0.13097731523014589,-0.24885864086022552,-0.26000294166921045,-0.2181440723179295,-0.20305763656358508,-0.1917955225433109,2.3605204208256816,0.49767133342363595,0.303073
2252,0.28893792629935544,[12.67861594 15.52911388 -2.93790359],[0.31059066 0.31956487 0.22155412],-856.16283035,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2252,16.25232719251723,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.454307504033722,-3.552024966987275,-3.592118672305585,-3.5300451261959283,-3.4547285200269156,-3.354249832198251,-3.2361296010850706,-3.110597521440133,-2.8652521625808753,-0.00020204404827616265,-0.021102873778111247,-0.13214453797752224,-0.2506169692579234,-0.26172324019317106,-0.21962978590642376,-0.20445607237554575,-0.19312056691632767,2.3811335130157594,0.49766905902047687,0.30434692
2253,0.28997460089907323,[12.68310987 15.53373765 -2.93469793],[0.31059003 0.31956245 0.22155338],-856.16071265,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2253,16.259527943187443,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4559174199213216,-3.553114319529419,-3.592066908202796,-3.528421585730182,-3.452341122864938,-3.350870942744023,-3.2325194067613037,-3.106964192189968,-2.861866899463414,-0.00020916711821169747,-0.021410931169096814,-0.13330541809203678,-0.2523622421974553,-0.26343033711891006,-0.22110452868850353,-0.20584429664518022,-0.19443588777655402,2.4016786657541034,0.4976667824707892,0.3056177
2254,0.2910146602503789,[12.6876038  15.53836138 -2.93149228],[0.3105894  0.31956002 0.22155263],-856.15858745,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2254,16.266728663700743,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.457529240983295,-3.554146244317555,-3.5920128065292034,-3.526792706152653,-3.4499631821759964,-3.3474911951015622,-3.2289075723586573,-3.1033240712803165,-2.858460884794902,-0.00021650149053251973,-0.02172078623363502,-0.1344598312873322,-0.25409429987663235,-0.2651240844712581,-0.2225681701622072,-0.20722218069762388,-0.1957413484530392,2.4221541659122434,0.49766449505131194,0.30688405
2255,0.29205824027710037,[12.69209771 15.54298507 -2.92828664],[0.31058878 0.31955757 0.22155188],-856.15645472,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2255,16.273929341579514,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4591431361552067,-3.5551659954506682,-3.5919561272265397,-3.5251583008476612,-3.4471987484851176,-3.3441104415843914,-3.225293955466775,-3.099677082418573,-2.855034309010805,-0.00022405179551586603,-0.02203241317368056,-0.13560764314086277,-0.2558129561227282,-0.2668043051563356,-0.22402055592456088,-0.20858957394390287,-0.197036792100928,2.442645595070822,0.497662201033721,0.30813232
2256,0.293105524542383,[12.69659161 15.54760873 -2.92508101],[0.31058816 0.3195551  0.22155114],-856.15431443,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2256,16.28112998949301,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4607593614061374,-3.556190882614215,-3.591896677800913,-3.5235182056083105,-3.444325321148049,-3.3407285349345544,-3.2216784066055153,-3.096023137221116,-2.851587348691405,-0.00023182272106244382,-0.022345786269142513,-0.13674872744856134,-0.2575180443175366,-0.26847084295543844,-0.22546154879849814,-0.2099463416602857,-0.1983220766081878,2.4629772011483384,0.49765989862906895,0.30936116
2257,0.294156722478852,[12.70108551 15.55223236 -2.92187539],[0.31058754 0.31955262 0.22155039],-856.15216655,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2257,16.28833061368006,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.462378255010276,-3.557220852242919,-3.5918343068472844,-3.5218722780500085,-3.4414495891642387,-3.3373453397950765,-3.2180607859250587,-3.0923621571547133,-2.8481201988989726,-0.00023981897658385503,-0.022660878175713134,-0.13788295805587375,-0.2592094019377082,-0.2701235464313653,-0.22689101530233047,-0.21129235240590408,-0.19959706277910236,2.483233659155386,0.4976575853548985,0.31058422
2258,0.2952120466485691,[12.7055794  15.55685595 -2.91866978],[0.31058693 0.31955012 0.22154964],-856.15001106,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2258,16.29553120147146,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.463990178232156,-3.558255729758953,-3.5917687888961645,-3.51989984779867,-3.4385713925538,-3.3339607272944725,-3.214440968900944,-3.0886940807429326,-2.8446330552050254,-0.0002480452730155919,-0.02297765839373338,-0.13901019650305613,-0.26088684169233656,-0.2717622378937099,-0.22830879999375123,-0.2126274543967772,-0.2008615924574884,2.5034129349628986,0.49765526548301375,0.31181318
2259,0.29627174344274376,[12.71007327 15.5614795  -2.91546419],[0.31058632 0.3195476  0.22154889],-856.14784792,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2259,16.302731742186893,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4655751159113404,-3.559295403792643,-3.591699933646111,-3.5177143451814405,-3.4356905713015737,-3.3305745611807454,-3.2108188199912315,-3.0850188352297883,-2.841126111510937,-0.0002565063721672087,-0.023296096727768306,-0.1401303129575995,-0.2625501942009083,-0.2733867583569237,-0.22971476303815686,-0.21395151087456588,-0.2021155232912379,2.523513142207991,0.4976529327725644,0.31304377
2260,0.29733607222398395,[12.71456714 15.56610302 -2.9122586 ],[0.31058572 0.31954506 0.22154815],-856.1456771,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2260,16.30993226361745,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.467164625703773,-3.560339736520214,-3.5916275413338656,-3.5155237833248956,-3.4328069663470018,-3.327186704618537,-3.207194200281417,-3.081336339275126,-2.8375995363244795,-0.00026520707497616574,-0.023616161666749062,-0.1412431754566897,-0.26419928712673807,-0.2749969456512599,-0.2311087636078353,-0.21526442473881113,-0.2033588737714341,2.543532347643065,0.497650597916595,0.31426805
2261,0.29840528521417387,[12.719061   15.5707265  -2.90905303],[0.31058512 0.31954251 0.2215474 ],-856.14349858,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2261,16.317132744210895,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4687589292175134,-3.561388674642296,-3.5915514601356358,-3.513328031846562,-3.4299204368330787,-3.3237970354114017,-3.203566985896255,-3.077646530987242,-2.834050856192863,-0.00027415217449894215,-0.023937820116631862,-0.14234865454822698,-0.2658339569719863,-0.2765926474259214,-0.2324906681175869,-0.2165660900526055,-0.2045916064226717,2.563468653310295,0.4976482521915198,0.31548533
2262,0.29947963885277923,[12.72355486 15.57534994 -2.90584746],[0.31058453 0.31953993 0.22154665],-856.1413123,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2262,16.32433319908913,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.470358079901529,-3.562442035060515,-3.591471459515825,-3.5111269234521707,-3.4270308242005854,-3.3204054275881094,-3.1999370578391746,-3.0739493540703338,-2.830470353005834,-0.00028334648374170183,-0.024261036435488062,-0.14344660958330221,-0.26745401714388156,-0.27817368662179054,-0.23386032129468343,-0.21785635535905837,-0.20581356344976062,2.5833199390752433,0.4976458934482916,0.3166984
2263,0.3005593612500849,[12.7280487  15.57997334 -2.90264191],[0.31058394 0.31953734 0.22154591],-856.13911824,0,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,2263,16.33153360689146,silicon_data/2_Electronic_Stopping/H_Si/LDA_H_off_channel/v_0.5,-3.4719622424177063,-3.563499721561762,-3.5913873651311667,-3.5089203208446236,-3.4241379820888738,-3.3170117509603507,-3.1963042799713857,-3.0702447276525935,-2.826919024470786,-0.00029279484692925137,-0.024585775690783757,-0.14453691267138646,-0.2690593071158923,-0.2797399135329245,-0.23521759066236345,-0.21913509035514767,-0.2070246069866153,2.603084303974248,0.49764353273997974,0.31791386
